symbol,sumOpenInterest,sumOpenInterestValue,timestamp
BTCUSDT,81652.07800000,8502017618.78510700,2025-05-11 22:20:00+00:00
BTCUSDT,81671.89700000,8485710098.30000000,2025-05-11 22:25:00+00:00
BTCUSDT,81651.59300000,8484466019.58580000,2025-05-11 22:30:00+00:00
BTCUSDT,81653.61100000,8478935462.32330000,2025-05-11 22:35:00+00:00
BTCUSDT,81632.86900000,8468979798.54628700,2025-05-11 22:40:00+00:00
BTCUSDT,81510.15900000,8438993068.72715400,2025-05-11 22:45:00+00:00
BTCUSDT,81540.94900000,8452820166.66150000,2025-05-11 22:50:00+00:00
BTCUSDT,81551.17000000,8455572707.08375600,2025-05-11 22:55:00+00:00
BTCUSDT,81545.27100000,8459837306.52259200,2025-05-11 23:00:00+00:00
BTCUSDT,81476.25100000,8461352911.20193700,2025-05-11 23:05:00+00:00
BTCUSDT,81459.16200000,8461578598.66620000,2025-05-11 23:10:00+00:00
BTCUSDT,81343.98300000,8445831873.31380000,2025-05-11 23:15:00+00:00
BTCUSDT,81341.82000000,8451045907.22474700,2025-05-11 23:20:00+00:00
BTCUSDT,81313.07300000,8443198255.10891300,2025-05-11 23:25:00+00:00
BTCUSDT,81299.49900000,8449741479.31650000,2025-05-11 23:30:00+00:00
BTCUSDT,81298.97400000,8444288662.35540000,2025-05-11 23:35:00+00:00
BTCUSDT,81279.12100000,8434724525.95080000,2025-05-11 23:40:00+00:00
BTCUSDT,81255.79400000,8447056461.86434200,2025-05-11 23:45:00+00:00
BTCUSDT,81214.93100000,8439623874.47513700,2025-05-11 23:50:00+00:00
BTCUSDT,81243.17000000,8442327140.33100000,2025-05-11 23:55:00+00:00
BTCUSDT,81331.61800000,8464401080.62860000,2025-05-12 00:00:00+00:00
BTCUSDT,81327.71000000,8469795094.66747000,2025-05-12 00:05:00+00:00
BTCUSDT,81340.65500000,8473355173.14055000,2025-05-12 00:10:00+00:00
BTCUSDT,81358.53300000,8484088880.42438800,2025-05-12 00:15:00+00:00
BTCUSDT,81364.93900000,8486933541.88813400,2025-05-12 00:20:00+00:00
BTCUSDT,81346.36200000,8484018824.79000000,2025-05-12 00:25:00+00:00
BTCUSDT,81337.23700000,8488565530.13620000,2025-05-12 00:30:00+00:00
BTCUSDT,81406.66000000,8508298476.56000000,2025-05-12 00:35:00+00:00
BTCUSDT,81459.54200000,8506885138.69360000,2025-05-12 00:40:00+00:00
BTCUSDT,81352.94300000,8485250254.90310000,2025-05-12 00:45:00+00:00
BTCUSDT,81361.48700000,8500119312.09450000,2025-05-12 00:50:00+00:00
BTCUSDT,81378.02200000,8510696436.09528600,2025-05-12 00:55:00+00:00
BTCUSDT,81378.80400000,8507454100.48560000,2025-05-12 01:00:00+00:00
BTCUSDT,81405.50000000,8516697881.79756450,2025-05-12 01:05:00+00:00
BTCUSDT,81925.68000000,8598608055.21600000,2025-05-12 01:10:00+00:00
BTCUSDT,81876.42000000,8573525567.46000000,2025-05-12 01:15:00+00:00
BTCUSDT,81879.88700000,8553246687.91830000,2025-05-12 01:20:00+00:00
BTCUSDT,81716.96000000,8529951668.37584200,2025-05-12 01:25:00+00:00
BTCUSDT,81584.20900000,8504844646.17286700,2025-05-12 01:30:00+00:00
BTCUSDT,81521.92000000,8479445443.45600000,2025-05-12 01:35:00+00:00
BTCUSDT,81425.14300000,8461008746.84450000,2025-05-12 01:40:00+00:00
BTCUSDT,81562.43100000,8480731075.49040000,2025-05-12 01:45:00+00:00
BTCUSDT,81572.69900000,8477181076.68109900,2025-05-12 01:50:00+00:00
BTCUSDT,81611.52200000,8484162442.92380000,2025-05-12 01:55:00+00:00
BTCUSDT,81666.31900000,8489426192.47940000,2025-05-12 02:00:00+00:00
BTCUSDT,81621.66300000,8501166337.87710900,2025-05-12 02:05:00+00:00
BTCUSDT,81614.42800000,8498534871.96840000,2025-05-12 02:10:00+00:00
BTCUSDT,81656.67700000,8489330270.62490000,2025-05-12 02:15:00+00:00
BTCUSDT,81625.59200000,8499681057.51920000,2025-05-12 02:20:00+00:00
BTCUSDT,81671.37800000,8498303178.83381200,2025-05-12 02:25:00+00:00
BTCUSDT,81674.09000000,8487979803.25000000,2025-05-12 02:30:00+00:00
BTCUSDT,81689.57100000,8497144951.49250000,2025-05-12 02:35:00+00:00
BTCUSDT,81670.65200000,8489010910.18400000,2025-05-12 02:40:00+00:00
BTCUSDT,81707.18000000,8486634549.38980900,2025-05-12 02:45:00+00:00
BTCUSDT,81705.55100000,8486817224.76753200,2025-05-12 02:50:00+00:00
BTCUSDT,81727.17000000,8482675464.94200000,2025-05-12 02:55:00+00:00
BTCUSDT,81790.93600000,8494144106.37840000,2025-05-12 03:00:00+00:00
BTCUSDT,81763.10300000,8483828227.22420000,2025-05-12 03:05:00+00:00
BTCUSDT,81766.90800000,8480847783.13472300,2025-05-12 03:10:00+00:00
BTCUSDT,81770.04400000,8491652831.49338100,2025-05-12 03:15:00+00:00
BTCUSDT,81789.22600000,8497115823.55606700,2025-05-12 03:20:00+00:00
BTCUSDT,81846.48100000,8510521280.22322800,2025-05-12 03:25:00+00:00
BTCUSDT,81997.91900000,8513433940.17500000,2025-05-12 03:30:00+00:00
BTCUSDT,82067.43900000,8528243092.28250000,2025-05-12 03:35:00+00:00
BTCUSDT,82113.84700000,8522661871.20760000,2025-05-12 03:40:00+00:00
BTCUSDT,82149.36600000,8535620187.57338000,2025-05-12 03:45:00+00:00
BTCUSDT,82181.80400000,8545425183.69680700,2025-05-12 03:50:00+00:00
BTCUSDT,82191.39200000,8547928160.05728400,2025-05-12 03:55:00+00:00
BTCUSDT,82176.45200000,8551610300.92800000,2025-05-12 04:00:00+00:00
BTCUSDT,82220.55500000,8551686391.96909500,2025-05-12 04:05:00+00:00
BTCUSDT,82254.38000000,8552990401.40702000,2025-05-12 04:10:00+00:00
BTCUSDT,82268.79700000,8557902157.33894800,2025-05-12 04:15:00+00:00
BTCUSDT,82226.15300000,8553757703.60580100,2025-05-12 04:20:00+00:00
BTCUSDT,82219.11300000,8545229739.96120000,2025-05-12 04:25:00+00:00
BTCUSDT,82235.72300000,8540673247.88800000,2025-05-12 04:30:00+00:00
BTCUSDT,82277.67000000,8549817988.80941800,2025-05-12 04:35:00+00:00
BTCUSDT,82272.30000000,8550902633.21910100,2025-05-12 04:40:00+00:00
BTCUSDT,82267.85000000,8550846287.93500000,2025-05-12 04:45:00+00:00
BTCUSDT,82250.70400000,8550766737.69920000,2025-05-12 04:50:00+00:00
BTCUSDT,82262.01100000,8555270173.86604400,2025-05-12 04:55:00+00:00
BTCUSDT,82279.98800000,8559183979.69880000,2025-05-12 05:00:00+00:00
BTCUSDT,82287.32200000,8552656243.05300000,2025-05-12 05:05:00+00:00
BTCUSDT,82305.49800000,8551867035.80751000,2025-05-12 05:10:00+00:00
BTCUSDT,82278.32200000,8547368291.31920000,2025-05-12 05:15:00+00:00
BTCUSDT,82288.82700000,8547307544.95920000,2025-05-12 05:20:00+00:00
BTCUSDT,82273.61100000,8545520747.94918500,2025-05-12 05:25:00+00:00
BTCUSDT,82248.81500000,8533322781.13150000,2025-05-12 05:30:00+00:00
BTCUSDT,82201.23300000,8526031433.26425500,2025-05-12 05:35:00+00:00
BTCUSDT,82200.06800000,8532062918.14840000,2025-05-12 05:40:00+00:00
BTCUSDT,82170.74800000,8539677156.64800000,2025-05-12 05:45:00+00:00
BTCUSDT,82189.00800000,8539828121.13282100,2025-05-12 05:50:00+00:00
BTCUSDT,82239.30500000,8538117540.82200000,2025-05-12 05:55:00+00:00
BTCUSDT,82257.69600000,8547101063.65440000,2025-05-12 06:00:00+00:00
BTCUSDT,82213.73300000,8536736958.41470000,2025-05-12 06:05:00+00:00
BTCUSDT,82259.48000000,8551382954.77600000,2025-05-12 06:10:00+00:00
BTCUSDT,82252.77700000,8546149691.57432700,2025-05-12 06:15:00+00:00
BTCUSDT,82261.40400000,8545725954.54000000,2025-05-12 06:20:00+00:00
BTCUSDT,82246.33700000,8555806800.56420000,2025-05-12 06:25:00+00:00
BTCUSDT,82237.54000000,8566339144.13200000,2025-05-12 06:30:00+00:00
BTCUSDT,82254.04700000,8572379219.47337000,2025-05-12 06:35:00+00:00
BTCUSDT,82294.91200000,8581847389.40959900,2025-05-12 06:40:00+00:00
BTCUSDT,82331.43400000,8587143866.76980000,2025-05-12 06:45:00+00:00
BTCUSDT,82438.94200000,8598928798.75416600,2025-05-12 06:50:00+00:00
BTCUSDT,82447.33300000,8596783441.48385800,2025-05-12 06:55:00+00:00
BTCUSDT,82499.84500000,8608545326.33900000,2025-05-12 07:00:00+00:00
BTCUSDT,83302.72900000,8799367227.54480000,2025-05-12 07:05:00+00:00
BTCUSDT,83069.41100000,8745785468.66875500,2025-05-12 07:10:00+00:00
BTCUSDT,83627.48800000,8828604084.65280000,2025-05-12 07:15:00+00:00
BTCUSDT,83775.37100000,8822429654.01990300,2025-05-12 07:20:00+00:00
BTCUSDT,83800.47900000,8840743783.23365400,2025-05-12 07:25:00+00:00
BTCUSDT,83961.56900000,8850229461.30890000,2025-05-12 07:30:00+00:00
BTCUSDT,84105.12500000,8853923129.51250000,2025-05-12 07:35:00+00:00
BTCUSDT,84019.73800000,8839395499.97352600,2025-05-12 07:40:00+00:00
BTCUSDT,83425.31800000,8732928918.11280000,2025-05-12 07:45:00+00:00
BTCUSDT,83090.22200000,8677664578.54340200,2025-05-12 07:50:00+00:00
BTCUSDT,83108.19400000,8683085933.38420000,2025-05-12 07:55:00+00:00
BTCUSDT,83120.96700000,8679158890.27200000,2025-05-12 08:00:00+00:00
BTCUSDT,83059.20300000,8660549873.12880000,2025-05-12 08:05:00+00:00
BTCUSDT,83016.79400000,8657823376.40046100,2025-05-12 08:10:00+00:00
BTCUSDT,83211.89300000,8674831524.06070000,2025-05-12 08:15:00+00:00
BTCUSDT,83242.24200000,8687722553.77896500,2025-05-12 08:20:00+00:00
BTCUSDT,83278.86200000,8671563036.16561500,2025-05-12 08:25:00+00:00
BTCUSDT,83314.20700000,8685031188.77010000,2025-05-12 08:30:00+00:00
BTCUSDT,83377.35900000,8697983832.42004400,2025-05-12 08:35:00+00:00
BTCUSDT,83418.47700000,8699162404.38180000,2025-05-12 08:40:00+00:00
BTCUSDT,83330.53100000,8705340580.29560000,2025-05-12 08:45:00+00:00
BTCUSDT,83341.07900000,8712039607.88077700,2025-05-12 08:50:00+00:00
BTCUSDT,83338.15900000,8723120721.24152800,2025-05-12 08:55:00+00:00
BTCUSDT,83399.88200000,8720341701.84920000,2025-05-12 09:00:00+00:00
BTCUSDT,83465.37400000,8718959898.78800000,2025-05-12 09:05:00+00:00
BTCUSDT,83466.35600000,8716465491.94122300,2025-05-12 09:10:00+00:00
BTCUSDT,83460.67000000,8710055674.00400000,2025-05-12 09:15:00+00:00
BTCUSDT,83431.29400000,8709918397.81220000,2025-05-12 09:20:00+00:00
BTCUSDT,83449.66000000,8713538113.32200000,2025-05-12 09:25:00+00:00
BTCUSDT,83425.46300000,8714782373.35970000,2025-05-12 09:30:00+00:00
BTCUSDT,83320.74400000,8699910488.53680000,2025-05-12 09:35:00+00:00
BTCUSDT,83337.25800000,8697392926.46040000,2025-05-12 09:40:00+00:00
BTCUSDT,83360.86500000,8703072399.20191800,2025-05-12 09:45:00+00:00
BTCUSDT,83353.01000000,8698094976.02500000,2025-05-12 09:50:00+00:00
BTCUSDT,83289.11300000,8693700957.11740000,2025-05-12 09:55:00+00:00
BTCUSDT,83297.66800000,8696994796.58154700,2025-05-12 10:00:00+00:00
BTCUSDT,83281.77500000,8684473589.80500000,2025-05-12 10:05:00+00:00
BTCUSDT,83341.91200000,8681968664.58480000,2025-05-12 10:10:00+00:00
BTCUSDT,83373.88500000,8690010009.21900000,2025-05-12 10:15:00+00:00
BTCUSDT,83393.89600000,8688084497.34480000,2025-05-12 10:20:00+00:00
BTCUSDT,83317.72700000,8679666599.62832800,2025-05-12 10:25:00+00:00
BTCUSDT,83300.94200000,8686451505.57389000,2025-05-12 10:30:00+00:00
BTCUSDT,83331.14400000,8698829921.19856500,2025-05-12 10:35:00+00:00
BTCUSDT,83324.34000000,8706751932.58200000,2025-05-12 10:40:00+00:00
BTCUSDT,83329.92800000,8693903051.16080000,2025-05-12 10:45:00+00:00
BTCUSDT,83350.02300000,8695181373.98099300,2025-05-12 10:50:00+00:00
BTCUSDT,83356.39500000,8702249260.84950000,2025-05-12 10:55:00+00:00
BTCUSDT,83403.43200000,8713555003.05149000,2025-05-12 11:00:00+00:00
BTCUSDT,83508.84400000,8725019343.17739100,2025-05-12 11:05:00+00:00
BTCUSDT,83564.49900000,8734938005.21344200,2025-05-12 11:10:00+00:00
BTCUSDT,83567.89300000,8727437975.82290000,2025-05-12 11:15:00+00:00
BTCUSDT,83547.89200000,8721447478.83120000,2025-05-12 11:20:00+00:00
BTCUSDT,83481.81500000,8710118825.98969800,2025-05-12 11:25:00+00:00
BTCUSDT,83429.10500000,8703340919.42100000,2025-05-12 11:30:00+00:00
BTCUSDT,83435.81100000,8702755579.19280000,2025-05-12 11:35:00+00:00
BTCUSDT,83427.01600000,8704708107.82720000,2025-05-12 11:40:00+00:00
BTCUSDT,83460.22600000,8689169319.19900000,2025-05-12 11:45:00+00:00
BTCUSDT,83468.77000000,8678915767.06000000,2025-05-12 11:50:00+00:00
BTCUSDT,83285.45800000,8646596307.01040000,2025-05-12 11:55:00+00:00
BTCUSDT,83583.54700000,8668449659.37000000,2025-05-12 12:00:00+00:00
BTCUSDT,83524.84900000,8671558175.66490000,2025-05-12 12:05:00+00:00
BTCUSDT,83544.40400000,8677407376.46720700,2025-05-12 12:10:00+00:00
BTCUSDT,83558.58300000,8680496232.31161700,2025-05-12 12:15:00+00:00
BTCUSDT,83598.25000000,8677677233.29291500,2025-05-12 12:20:00+00:00
BTCUSDT,83637.95700000,8693772531.75210000,2025-05-12 12:25:00+00:00
BTCUSDT,83724.00800000,8703043652.39360000,2025-05-12 12:30:00+00:00
BTCUSDT,83746.32800000,8707691946.45600000,2025-05-12 12:35:00+00:00
BTCUSDT,83724.49200000,8707630486.52433600,2025-05-12 12:40:00+00:00
BTCUSDT,83712.80500000,8711592740.90954400,2025-05-12 12:45:00+00:00
BTCUSDT,83754.51200000,8710804266.04800000,2025-05-12 12:50:00+00:00
BTCUSDT,83725.15500000,8707550923.56627500,2025-05-12 12:55:00+00:00
BTCUSDT,83667.02800000,8687055483.50920000,2025-05-12 13:00:00+00:00
BTCUSDT,83681.81400000,8695050933.66540000,2025-05-12 13:05:00+00:00
BTCUSDT,83744.75300000,8695703423.55740000,2025-05-12 13:10:00+00:00
BTCUSDT,83743.93600000,8722768373.76000000,2025-05-12 13:15:00+00:00
BTCUSDT,83841.44500000,8740596403.41750000,2025-05-12 13:20:00+00:00
BTCUSDT,83784.42000000,8732917124.13600000,2025-05-12 13:25:00+00:00
BTCUSDT,83619.00600000,8705733590.77140000,2025-05-12 13:30:00+00:00
BTCUSDT,83570.97600000,8708051187.05764400,2025-05-12 13:35:00+00:00
BTCUSDT,83547.16100000,8679814812.88320000,2025-05-12 13:40:00+00:00
BTCUSDT,83748.13500000,8688584262.59100000,2025-05-12 13:45:00+00:00
BTCUSDT,83523.62500000,8684535956.62500000,2025-05-12 13:50:00+00:00
BTCUSDT,82957.51800000,8660197201.20463200,2025-05-12 13:55:00+00:00
BTCUSDT,83065.74300000,8661497606.69040000,2025-05-12 14:00:00+00:00
BTCUSDT,83255.19200000,8673525902.56000000,2025-05-12 14:05:00+00:00
BTCUSDT,83674.58400000,8715899785.28403900,2025-05-12 14:10:00+00:00
BTCUSDT,83804.04900000,8711769256.34500900,2025-05-12 14:15:00+00:00
BTCUSDT,83805.94900000,8716171291.91943600,2025-05-12 14:20:00+00:00
BTCUSDT,84115.85700000,8724536468.27007100,2025-05-12 14:25:00+00:00
BTCUSDT,83400.10300000,8581878938.71030000,2025-05-12 14:30:00+00:00
BTCUSDT,83368.15900000,8607087134.66210000,2025-05-12 14:35:00+00:00
BTCUSDT,83294.45900000,8613179521.33456800,2025-05-12 14:40:00+00:00
BTCUSDT,83269.29000000,8610813428.85278000,2025-05-12 14:45:00+00:00
BTCUSDT,83231.29700000,8578879834.60305900,2025-05-12 14:50:00+00:00
BTCUSDT,83131.17200000,8541412024.54640000,2025-05-12 14:55:00+00:00
BTCUSDT,83083.10600000,8537586739.31760000,2025-05-12 15:00:00+00:00
BTCUSDT,82658.11000000,8469249140.33200000,2025-05-12 15:05:00+00:00
BTCUSDT,82504.87500000,8477912126.95567100,2025-05-12 15:10:00+00:00
BTCUSDT,82431.37100000,8481978584.49802900,2025-05-12 15:15:00+00:00
BTCUSDT,82509.12500000,8502935901.85272100,2025-05-12 15:20:00+00:00
BTCUSDT,82617.32600000,8505048886.80260000,2025-05-12 15:25:00+00:00
BTCUSDT,82569.34000000,8498028215.86600000,2025-05-12 15:30:00+00:00
BTCUSDT,82651.59400000,8505115386.52691650,2025-05-12 15:35:00+00:00
BTCUSDT,82650.41200000,8485678701.90307400,2025-05-12 15:40:00+00:00
BTCUSDT,82568.33200000,8469463319.34360500,2025-05-12 15:45:00+00:00
BTCUSDT,82501.17000000,8446213304.30517000,2025-05-12 15:50:00+00:00
BTCUSDT,82367.74400000,8450601878.14806650,2025-05-12 15:55:00+00:00
BTCUSDT,82358.03000000,8440461607.33844000,2025-05-12 16:00:00+00:00
BTCUSDT,82344.28900000,8443599862.91780000,2025-05-12 16:05:00+00:00
BTCUSDT,82372.54400000,8444503720.70400000,2025-05-12 16:10:00+00:00
BTCUSDT,82289.05200000,8456088814.76160000,2025-05-12 16:15:00+00:00
BTCUSDT,82257.88500000,8460223472.25000000,2025-05-12 16:20:00+00:00
BTCUSDT,82262.27000000,8462072928.09000000,2025-05-12 16:25:00+00:00
BTCUSDT,82268.82900000,8468567564.88836200,2025-05-12 16:30:00+00:00
BTCUSDT,82344.05900000,8467515617.38803100,2025-05-12 16:35:00+00:00
BTCUSDT,82280.80300000,8455276941.41909200,2025-05-12 16:40:00+00:00
BTCUSDT,82278.96200000,8463625426.13000000,2025-05-12 16:45:00+00:00
BTCUSDT,82275.92900000,8473968169.39050000,2025-05-12 16:50:00+00:00
BTCUSDT,82243.21200000,8466519235.01880000,2025-05-12 16:55:00+00:00
BTCUSDT,82271.76900000,8457857353.82632350,2025-05-12 17:00:00+00:00
BTCUSDT,82282.46000000,8468749402.33400000,2025-05-12 17:05:00+00:00
BTCUSDT,82272.13000000,8475407477.09204000,2025-05-12 17:10:00+00:00
BTCUSDT,82298.07200000,8472265549.91920000,2025-05-12 17:15:00+00:00
BTCUSDT,82304.52000000,8466822350.98800000,2025-05-12 17:20:00+00:00
BTCUSDT,82284.63500000,8456852732.90600000,2025-05-12 17:25:00+00:00
BTCUSDT,82282.73800000,8464724338.81959900,2025-05-12 17:30:00+00:00
BTCUSDT,82314.63200000,8468506609.69051100,2025-05-12 17:35:00+00:00
BTCUSDT,82331.81500000,8463056175.62299400,2025-05-12 17:40:00+00:00
BTCUSDT,82329.56800000,8457214310.27520000,2025-05-12 17:45:00+00:00
BTCUSDT,82382.43700000,8447058463.06390000,2025-05-12 17:50:00+00:00
BTCUSDT,82452.74200000,8465241688.73967900,2025-05-12 17:55:00+00:00
BTCUSDT,82438.39800000,8450562326.82480000,2025-05-12 18:00:00+00:00
BTCUSDT,82396.50400000,8451071589.61360000,2025-05-12 18:05:00+00:00
BTCUSDT,82278.06700000,8378474296.29040000,2025-05-12 18:10:00+00:00
BTCUSDT,82393.29300000,8397697448.47530000,2025-05-12 18:15:00+00:00
BTCUSDT,82275.92800000,8406131563.76000000,2025-05-12 18:20:00+00:00
BTCUSDT,82270.41100000,8394551883.83710000,2025-05-12 18:25:00+00:00
BTCUSDT,82389.60100000,8370616211.00822100,2025-05-12 18:30:00+00:00
BTCUSDT,82125.19200000,8313631736.39040000,2025-05-12 18:35:00+00:00
BTCUSDT,82152.74800000,8320711795.37622800,2025-05-12 18:40:00+00:00
BTCUSDT,82072.31300000,8304023488.11235700,2025-05-12 18:45:00+00:00
BTCUSDT,81790.11800000,8238770190.66700500,2025-05-12 18:50:00+00:00
BTCUSDT,81835.69600000,8300058664.46440100,2025-05-12 18:55:00+00:00
BTCUSDT,81558.06400000,8284961750.15040000,2025-05-12 19:00:00+00:00
BTCUSDT,81798.61700000,8338068405.13970000,2025-05-12 19:05:00+00:00
BTCUSDT,81739.46300000,8329210086.86057700,2025-05-12 19:10:00+00:00
BTCUSDT,81753.02200000,8323078962.56720000,2025-05-12 19:15:00+00:00
BTCUSDT,81645.96900000,8320012031.89970800,2025-05-12 19:20:00+00:00
BTCUSDT,81676.36200000,8315952305.75580000,2025-05-12 19:25:00+00:00
BTCUSDT,81592.85400000,8292273592.73460000,2025-05-12 19:30:00+00:00
BTCUSDT,81602.67900000,8306565182.91120000,2025-05-12 19:35:00+00:00
BTCUSDT,81681.90400000,8302908364.26720000,2025-05-12 19:40:00+00:00
BTCUSDT,81641.86800000,8288617171.01880000,2025-05-12 19:45:00+00:00
BTCUSDT,81636.71200000,8314349691.36793700,2025-05-12 19:50:00+00:00
BTCUSDT,81638.49400000,8313491150.69138500,2025-05-12 19:55:00+00:00
BTCUSDT,81625.89400000,8311572981.72880000,2025-05-12 20:00:00+00:00
BTCUSDT,81564.61800000,8305374323.08260000,2025-05-12 20:05:00+00:00
BTCUSDT,81498.24500000,8291849732.26214500,2025-05-12 20:10:00+00:00
BTCUSDT,81510.62500000,8298277239.13293000,2025-05-12 20:15:00+00:00
BTCUSDT,81445.53200000,8310267521.13576000,2025-05-12 20:20:00+00:00
BTCUSDT,81444.99800000,8316927005.26580000,2025-05-12 20:25:00+00:00
BTCUSDT,81331.73600000,8311738606.87666900,2025-05-12 20:30:00+00:00
BTCUSDT,81230.23200000,8313897999.15360000,2025-05-12 20:35:00+00:00
BTCUSDT,81401.81700000,8345040976.66361100,2025-05-12 20:40:00+00:00
BTCUSDT,81294.19500000,8331516868.77000000,2025-05-12 20:45:00+00:00
BTCUSDT,81242.59200000,8325789573.71520000,2025-05-12 20:50:00+00:00
BTCUSDT,81347.20300000,8366622105.91866700,2025-05-12 20:55:00+00:00
BTCUSDT,81334.30700000,8348112603.32650000,2025-05-12 21:00:00+00:00
BTCUSDT,81324.82300000,8349928611.73740000,2025-05-12 21:05:00+00:00
BTCUSDT,81313.55700000,8336383616.27626300,2025-05-12 21:10:00+00:00
BTCUSDT,81298.27000000,8331788162.33400000,2025-05-12 21:15:00+00:00
BTCUSDT,81191.05500000,8314416441.79585000,2025-05-12 21:20:00+00:00
BTCUSDT,81188.78400000,8313956394.53497200,2025-05-12 21:25:00+00:00
BTCUSDT,81185.92300000,8306984234.32150000,2025-05-12 21:30:00+00:00
BTCUSDT,81207.14200000,8318526677.19780000,2025-05-12 21:35:00+00:00
BTCUSDT,81191.28500000,8325265053.48650000,2025-05-12 21:40:00+00:00
BTCUSDT,81185.07300000,8320504656.68438400,2025-05-12 21:45:00+00:00
BTCUSDT,81189.25800000,8314778647.07340000,2025-05-12 21:50:00+00:00
BTCUSDT,81194.32600000,8322410295.56740000,2025-05-12 21:55:00+00:00
BTCUSDT,81211.87300000,8320968507.58000000,2025-05-12 22:00:00+00:00
BTCUSDT,81250.04500000,8328365237.63050000,2025-05-12 22:05:00+00:00
BTCUSDT,81245.00200000,8328801695.28444800,2025-05-12 22:10:00+00:00
BTCUSDT,81310.64600000,8335707233.85280000,2025-05-12 22:15:00+00:00
BTCUSDT,81399.60600000,8351186568.74550800,2025-05-12 22:20:00+00:00
BTCUSDT,81437.12500000,8362123170.67221400,2025-05-12 22:25:00+00:00
BTCUSDT,81459.12000000,8366177737.91347100,2025-05-12 22:30:00+00:00
BTCUSDT,81498.52000000,8376157090.33600000,2025-05-12 22:35:00+00:00
BTCUSDT,81495.21500000,8377210600.58221200,2025-05-12 22:40:00+00:00
BTCUSDT,81483.89600000,8373187372.28480000,2025-05-12 22:45:00+00:00
BTCUSDT,81489.05700000,8383667524.31130000,2025-05-12 22:50:00+00:00
BTCUSDT,81484.02300000,8379987982.72171800,2025-05-12 22:55:00+00:00
BTCUSDT,81499.40400000,8378627727.62400000,2025-05-12 23:00:00+00:00
BTCUSDT,81603.82700000,8399336670.71559400,2025-05-12 23:05:00+00:00
BTCUSDT,81494.21800000,8388020571.46040000,2025-05-12 23:10:00+00:00
BTCUSDT,81482.63200000,8382615397.89520000,2025-05-12 23:15:00+00:00
BTCUSDT,81489.54400000,8389348554.80000000,2025-05-12 23:20:00+00:00
BTCUSDT,81508.31500000,8401094630.37600000,2025-05-12 23:25:00+00:00
BTCUSDT,81544.51700000,8403064623.42960000,2025-05-12 23:30:00+00:00
BTCUSDT,81603.29200000,8395420123.92280000,2025-05-12 23:35:00+00:00
BTCUSDT,81624.47900000,8390980116.30420000,2025-05-12 23:40:00+00:00
BTCUSDT,81628.17900000,8392956115.40636600,2025-05-12 23:45:00+00:00
BTCUSDT,81665.48000000,8404431376.69200000,2025-05-12 23:50:00+00:00
BTCUSDT,81655.47600000,8395816042.32000000,2025-05-12 23:55:00+00:00
BTCUSDT,81619.98300000,8385635997.97894100,2025-05-13 00:00:00+00:00
BTCUSDT,81558.21700000,8366951456.34790000,2025-05-13 00:05:00+00:00
BTCUSDT,81484.87500000,8356216891.83750000,2025-05-13 00:10:00+00:00
BTCUSDT,81478.82100000,8355875747.71268900,2025-05-13 00:15:00+00:00
